required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,no_of_special_requests,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Meal Plan 3,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,booking_status_Not_Canceled,total_guests,total_nights,avg_price_per_room
0,68,2017,12,2,0,0,0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,65.0
0,76,2018,4,2,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,87.3
0,33,2018,11,7,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,4,143.28
0,4,2018,12,15,0,0,0,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,78.0
0,180,2018,11,27,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,85.0
0,188,2018,6,15,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,2,130.0
0,195,2018,7,18,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4,4,158.95
0,59,2018,9,24,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,2,168.3
0,20,2018,8,10,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,True,4,2,231.0
0,6,2018,8,17,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,79.0
0,12,2018,1,15,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,77.0
0,346,2018,9,13,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,115.0
0,1,2018,2,13,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,79.0
0,57,2018,12,8,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,93.6
0,173,2018,8,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1,105.3
0,104,2018,6,9,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,126.9
0,93,2018,6,8,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,3,159.3
0,48,2018,9,14,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,130.0
0,50,2017,11,10,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,2,4,69.0
0,0,2018,2,10,0,0,0,2,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,1,106.0
0,205,2018,5,29,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,3,125.0
0,105,2017,10,12,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,110.0
0,37,2018,6,29,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,1,85.5
0,176,2018,9,8,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,3,116.1
0,48,2018,9,2,0,0,0,2,False,False,False,False,False,True,False,False,False,False,False,False,True,True,3,1,142.2
0,43,2018,10,15,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,6,145.2
0,94,2018,12,6,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,3,109.8
0,3,2018,5,19,1,0,11,2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,1,45.0
0,58,2018,6,10,0,0,0,2,False,False,False,False,False,True,False,False,False,False,False,False,True,True,3,3,158.53
0,120,2018,5,2,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,4,89.25
0,247,2018,6,6,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,115.0
0,150,2018,3,19,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,7,41.43
0,81,2018,3,23,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,7,89.31
0,11,2018,1,28,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,62.83
0,90,2018,3,20,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,7,89.74
0,38,2018,9,10,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,4,149.4
0,11,2018,2,13,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,91.0
0,267,2018,9,30,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,95.0
0,23,2018,4,8,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,98.0
0,91,2018,6,19,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,135.9
0,30,2018,11,4,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,1,80.47
0,54,2018,9,1,0,0,0,2,False,False,False,False,False,True,False,False,False,False,False,False,True,True,3,1,142.2
0,145,2018,9,19,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,80.75
0,86,2018,4,9,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,80.75
0,4,2018,4,8,0,0,0,2,False,False,False,False,False,False,False,False,True,False,False,False,True,True,4,4,221.39
0,0,2018,3,17,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,1,1,97.0
0,124,2017,8,8,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,94.5
0,85,2018,2,13,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1,87.0
0,2,2018,4,7,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,101.0
0,20,2018,12,22,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,4,88.4
0,18,2018,12,31,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,129.0
0,116,2018,5,19,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,136.0
0,107,2018,5,7,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,2,5,90.95
0,71,2018,12,6,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,3,4,105.0
0,64,2018,7,14,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,2,2,153.0
0,26,2018,5,20,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,3,158.33
0,36,2018,2,11,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,64.0
0,44,2018,10,18,0,0,0,3,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,5,133.44
0,44,2018,2,17,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,75.0
0,119,2018,9,22,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,129.6
0,1,2018,8,26,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,1,3,174.0
0,38,2018,9,19,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,81.0
0,68,2018,7,4,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,2,2,107.95
1,137,2018,9,6,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,135.9
0,68,2017,9,29,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,65.0
0,95,2018,10,30,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,2,85.5
0,128,2018,7,7,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,3,103.5
0,52,2018,10,1,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,4,122.4
0,44,2018,2,17,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,75.0
0,7,2018,8,17,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,124.0
0,12,2017,8,5,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2,3,65.0
0,111,2018,6,26,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,99.45
0,327,2017,9,9,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,1,6,0.0
0,192,2018,6,24,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,95.0
0,39,2017,8,14,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,109.0
0,10,2018,10,16,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,3,107.8
0,74,2018,11,11,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,93.6
0,1,2017,8,26,0,0,0,2,False,False,False,False,False,True,False,False,False,True,False,False,False,True,3,1,0.0
0,69,2018,8,13,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,4,125.1
0,39,2017,8,14,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,101.5
0,8,2018,11,16,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,4,80.75
0,170,2018,9,29,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,7,114.04
0,102,2017,10,16,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,101.5
0,192,2017,9,25,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,5,102.0
0,62,2018,4,11,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,5,112.2
0,36,2018,12,3,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2,2,0.0
0,77,2018,3,25,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,109.8
0,109,2018,6,27,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,2,86.9
0,292,2018,12,13,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,4,86.7
0,104,2017,12,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,75.0
0,118,2018,6,6,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,110.0
0,55,2018,11,24,0,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,93.6
0,102,2017,10,16,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,109.0
0,323,2018,5,17,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,4,112.0
0,6,2018,2,20,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,79.0
0,71,2018,12,5,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,3,79.2
0,31,2018,6,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,100.0
0,11,2018,5,7,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,3,109.0
0,14,2018,11,18,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,75.0
0,433,2018,9,8,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,70.0
0,305,2018,11,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,89.0
0,2,2018,1,29,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,True,3,2,162.0
0,64,2018,4,20,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,4,114.33
0,17,2018,3,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,92.53
0,35,2018,10,2,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,4,144.63
0,54,2018,6,10,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,111.11
0,152,2018,6,18,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,6,80.75
0,80,2018,12,26,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,3,102.6
0,7,2018,5,21,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,112.0
0,5,2018,9,12,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,110.0
0,58,2018,4,7,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,105.3
0,41,2018,2,18,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,2,3,72.37
0,50,2018,9,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,98.64
0,0,2018,8,4,1,0,1,4,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1,1,0.0
0,346,2018,9,13,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,115.0
0,29,2018,4,12,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,111.15
0,62,2018,9,3,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,109.8
0,0,2018,3,7,1,0,14,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,2,66.0
0,35,2018,4,17,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,3,93.9
0,58,2018,1,27,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,81.0
0,0,2017,8,14,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,109.0
1,37,2018,10,27,0,0,0,3,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,153.0
0,0,2017,9,17,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1,0.0
0,100,2017,10,16,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,1,108.0
0,144,2018,5,22,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,5,112.03
0,174,2018,3,25,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,115.2
0,68,2018,5,7,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,6,135.15
0,91,2018,4,25,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,90.95
0,145,2018,1,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,65.0
0,45,2018,4,26,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,104.98
0,10,2018,9,29,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,152.53
0,30,2018,10,20,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,3,159.0
0,0,2018,10,25,1,4,18,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1,0.0
1,9,2018,2,25,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,4,4,182.0
0,43,2017,12,31,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,137.33
0,61,2017,10,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,91.0
0,170,2018,8,11,0,0,0,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,5,130.05
0,265,2018,6,24,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,115.0
0,4,2018,3,11,0,0,0,2,True,False,False,False,False,True,False,False,False,False,False,False,True,True,3,2,183.5
0,131,2018,5,5,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,3,114.3
0,164,2018,10,16,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,115.0
0,124,2017,8,8,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,36.25
0,132,2018,4,6,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,107.0
0,37,2018,10,13,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,95.0
0,41,2018,7,2,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,3,4,150.3
0,41,2018,1,7,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,6,86.07
1,6,2018,2,20,0,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,2,120.0
0,143,2018,8,25,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,100.0
0,25,2017,11,22,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,5,65.0
0,272,2018,12,27,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,6,110.78
0,47,2018,10,24,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,2,101.72
0,157,2018,7,6,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,107.95
0,162,2018,10,14,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,4,115.0
0,256,2018,6,15,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,115.0
0,53,2018,11,14,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,68.0
0,301,2018,11,18,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,52.0
0,105,2018,7,15,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,118.8
0,2,2017,10,18,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,4,98.21
0,80,2018,9,17,0,0,0,2,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,5,149.4
0,22,2018,7,21,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,True,4,2,240.0
0,32,2018,7,4,1,0,8,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,2,65.0
0,72,2018,4,18,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,1,85.5
0,9,2018,12,16,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,1,86.0
0,19,2018,2,19,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,93.0
0,69,2018,6,12,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,6,120.0
0,46,2018,11,12,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,75.0
0,129,2018,8,25,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,3,2,137.7
0,38,2018,1,10,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,5,60.0
0,36,2018,10,20,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,1,1,108.0
0,48,2018,4,11,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,137.7
0,53,2018,10,14,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,1,120.0
0,298,2018,5,10,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,76.0
0,69,2018,6,12,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,6,120.0
0,81,2018,6,23,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,90.9
0,0,2018,6,7,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,1,115.0
0,39,2018,3,15,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,3,51.19
1,123,2018,8,21,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,1,146.7
0,166,2018,11,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,3,110.0
0,0,2017,11,2,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,107.0
0,132,2018,7,29,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,124.8
0,270,2018,4,20,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,80.0
0,29,2018,12,23,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,104.0
0,70,2018,4,17,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,99.3
0,204,2018,8,29,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,128.7
0,74,2017,9,18,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,101.5
0,386,2018,10,23,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,90.0
0,0,2018,10,20,1,0,4,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,150.0
0,150,2017,8,13,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,76.5
1,1,2018,9,16,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,1,139.5
1,16,2018,8,19,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,True,4,3,283.67
0,112,2018,5,4,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,111.78
0,23,2018,10,2,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,5,94.36
0,16,2017,9,5,0,0,0,3,False,False,False,False,False,False,False,True,False,False,False,False,True,True,4,3,165.0
0,5,2017,8,24,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,90.0
0,87,2017,8,13,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,5,76.5
0,8,2017,9,1,0,0,0,2,False,False,False,False,False,False,False,False,True,False,False,False,True,True,4,4,159.75
0,37,2018,5,13,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,1,1,116.1
1,2,2018,8,9,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,179.0
0,3,2017,11,26,0,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,79.0
0,26,2018,11,12,0,0,0,2,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,6,99.17
0,52,2018,3,21,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,99.0
0,86,2018,11,4,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,90.0
0,31,2018,2,4,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,80.3
0,5,2018,4,5,1,0,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,89.0
0,1,2017,10,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,100.0
0,166,2018,8,27,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,96.3
0,100,2018,5,19,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,136.0
0,13,2018,4,25,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,3,109.0
0,69,2017,12,30,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,111.3
0,3,2017,10,19,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,1,139.0
0,320,2018,8,18,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,115.0
0,57,2018,3,10,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,1,54.98
0,166,2018,11,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,3,110.0
0,28,2018,6,20,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,85.5
0,45,2018,10,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,126.0
0,71,2018,2,17,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,78.3
0,443,2018,4,29,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1,65.0
0,192,2017,8,6,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,76.5
0,65,2018,3,23,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,0,0.0
0,173,2018,8,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,105.3
0,37,2018,10,15,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,3,2,175.5
1,29,2018,4,5,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,3,67.0
0,46,2018,11,18,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,4,2,156.6
0,6,2018,4,23,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,True,4,2,196.0
0,125,2018,8,20,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,105.3
0,102,2017,12,19,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,6,72.25
0,44,2018,9,20,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,101.52
0,130,2018,7,16,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,3,103.56
0,273,2017,7,17,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,87.0
0,78,2018,12,26,0,0,0,2,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,5,110.84
0,12,2017,10,20,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,2,130.0
0,88,2018,10,7,0,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2,2,90.0
0,19,2017,10,7,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,85.5
0,265,2018,6,24,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,115.0
0,213,2018,6,7,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,130.0
0,35,2018,11,26,0,0,0,2,False,False,False,True,False,False,False,False,False,False,True,False,False,True,3,6,71.25
0,204,2018,5,5,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,100.0
1,2,2018,4,20,1,0,3,1,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1,1,119.0
0,18,2018,6,30,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,3,169.0
0,277,2018,9,5,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,7,89.14
0,102,2017,10,16,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,109.0
0,35,2018,4,18,0,0,0,2,False,False,False,False,False,True,False,False,False,False,False,False,True,True,3,2,128.7
0,7,2017,9,7,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,111.33
0,108,2018,4,27,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,7,97.02
0,38,2018,9,9,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,170.1
0,54,2018,10,25,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,1,123.3
0,304,2018,11,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,89.0
0,102,2017,12,5,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,72.25
0,1,2018,1,22,1,0,4,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,1,45.0
